source,candidate,scale_mode,scale_threshold,small_object_policy,confidence,iou,matching,tp,fp,fn,neutralized_predictions,f1,images
visdrone,visdrone_control_asd1280,absolute,28.0,exclude_source_ignore_on,0.2,0.25,greedy_valid_gt_first_coco_crowd,10611,7427,886,741,0.7185373285931945,548
visdrone,visdrone_control_asd1280,absolute,28.0,exclude_source_ignore_on,0.2,0.5,greedy_valid_gt_first_coco_crowd,10440,7596,1057,743,0.7070057224122168,548
visdrone,visdrone_control_asd1280,absolute,28.0,exclude_source_ignore_on,0.25,0.25,greedy_valid_gt_first_coco_crowd,10431,6224,1066,518,0.7410485933503836,548
visdrone,visdrone_control_asd1280,absolute,28.0,exclude_source_ignore_on,0.25,0.5,greedy_valid_gt_first_coco_crowd,10288,6366,1209,519,0.730915420411353,548
visdrone,visdrone_control_asd1280,absolute,28.0,exclude_source_ignore_on,0.3,0.25,greedy_valid_gt_first_coco_crowd,10220,5318,1277,381,0.7560569631958572,548
visdrone,visdrone_control_asd1280,absolute,28.0,exclude_source_ignore_on,0.3,0.5,greedy_valid_gt_first_coco_crowd,10107,5430,1390,382,0.7477250869275727,548
visdrone,visdrone_control_asd1280,absolute,28.0,exclude_source_ignore_on,0.35,0.25,greedy_valid_gt_first_coco_crowd,9965,4588,1532,284,0.7650671785028791,548
visdrone,visdrone_control_asd1280,absolute,28.0,exclude_source_ignore_on,0.35,0.5,greedy_valid_gt_first_coco_crowd,9883,4670,1614,284,0.7587715930902111,548
visdrone,visdrone_control_asd1280,absolute,28.0,exclude_source_ignore_on,0.4,0.25,greedy_valid_gt_first_coco_crowd,9696,3901,1801,216,0.7727743683749103,548
visdrone,visdrone_control_asd1280,absolute,28.0,exclude_source_ignore_on,0.4,0.5,greedy_valid_gt_first_coco_crowd,9627,3970,1870,216,0.7672750458276879,548
visdrone,visdrone_control_asd1280,absolute,28.0,exclude_source_ignore_on,0.5,0.25,greedy_valid_gt_first_coco_crowd,9052,2867,2445,131,0.7731465664502905,548
visdrone,visdrone_control_asd1280,absolute,28.0,exclude_source_ignore_on,0.5,0.5,greedy_valid_gt_first_coco_crowd,9021,2898,2476,131,0.7704988042364196,548
visdrone,visdrone_control_asd1280,absolute,28.0,include_all,0.1,0.25,greedy_valid_gt_first_coco_crowd,15606,9065,1434,0,0.7482918175061735,548
visdrone,visdrone_control_asd1280,absolute,28.0,include_all,0.1,0.5,greedy_valid_gt_first_coco_crowd,15080,9591,1960,0,0.7230706528253937,548
visdrone,visdrone_control_asd1280,absolute,28.0,include_all,0.15,0.25,greedy_valid_gt_first_coco_crowd,15140,5912,1900,0,0.7949175679932794,548
visdrone,visdrone_control_asd1280,absolute,28.0,include_all,0.15,0.5,greedy_valid_gt_first_coco_crowd,14717,6335,2323,0,0.7727081801953166,548
visdrone,visdrone_control_asd1280,absolute,28.0,include_all,0.2,0.25,greedy_valid_gt_first_coco_crowd,14712,4067,2328,0,0.8214634691085737,548
visdrone,visdrone_control_asd1280,absolute,28.0,include_all,0.2,0.5,greedy_valid_gt_first_coco_crowd,14339,4440,2701,0,0.8006365336832407,548
visdrone,visdrone_control_asd1280,absolute,28.0,include_all,0.25,0.25,greedy_valid_gt_first_coco_crowd,14296,2877,2744,0,0.8357057258936661,548
visdrone,visdrone_control_asd1280,absolute,28.0,include_all,0.25,0.5,greedy_valid_gt_first_coco_crowd,14004,3169,3036,0,0.8186361909215795,548
visdrone,visdrone_control_asd1280,absolute,28.0,include_all,0.3,0.25,greedy_valid_gt_first_coco_crowd,13850,2069,3190,0,0.840438120088595,548
visdrone,visdrone_control_asd1280,absolute,28.0,include_all,0.3,0.5,greedy_valid_gt_first_coco_crowd,13617,2302,3423,0,0.8262993416062381,548
visdrone,visdrone_control_asd1280,absolute,28.0,include_all,0.35,0.25,greedy_valid_gt_first_coco_crowd,13360,1477,3680,0,0.8382219154876557,548
visdrone,visdrone_control_asd1280,absolute,28.0,include_all,0.35,0.5,greedy_valid_gt_first_coco_crowd,13199,1638,3841,0,0.8281205885120934,548
visdrone,visdrone_control_asd1280,absolute,28.0,include_all,0.4,0.25,greedy_valid_gt_first_coco_crowd,12798,1015,4242,0,0.8296113830097559,548
visdrone,visdrone_control_asd1280,absolute,28.0,include_all,0.4,0.5,greedy_valid_gt_first_coco_crowd,12672,1141,4368,0,0.8214436197452436,548
visdrone,visdrone_control_asd1280,absolute,28.0,include_all,0.5,0.25,greedy_valid_gt_first_coco_crowd,11579,471,5461,0,0.7960811275352355,548
visdrone,visdrone_control_asd1280,absolute,28.0,include_all,0.5,0.5,greedy_valid_gt_first_coco_crowd,11533,517,5507,0,0.792918528704022,548
visdrone,visdrone_control_asd1280,absolute,32.0,exclude_source_ignore_off,0.1,0.25,greedy_valid_gt_first_coco_crowd,10120,14551,467,0,0.5740541153780703,548
visdrone,visdrone_control_asd1280,absolute,32.0,exclude_source_ignore_off,0.1,0.5,greedy_valid_gt_first_coco_crowd,9954,14717,633,0,0.5646378126949912,548
visdrone,visdrone_control_asd1280,absolute,32.0,exclude_source_ignore_off,0.15,0.25,greedy_valid_gt_first_coco_crowd,9970,11082,617,0,0.6302348367521098,548
visdrone,visdrone_control_asd1280,absolute,32.0,exclude_source_ignore_off,0.15,0.5,greedy_valid_gt_first_coco_crowd,9818,11234,769,0,0.6206264420493695,548
visdrone,visdrone_control_asd1280,absolute,32.0,exclude_source_ignore_off,0.2,0.25,greedy_valid_gt_first_coco_crowd,9822,8957,765,0,0.6689368657631274,548
visdrone,visdrone_control_asd1280,absolute,32.0,exclude_source_ignore_off,0.2,0.5,greedy_valid_gt_first_coco_crowd,9675,9104,912,0,0.6589252877477355,548
visdrone,visdrone_control_asd1280,absolute,32.0,exclude_source_ignore_off,0.25,0.25,greedy_valid_gt_first_coco_crowd,9659,7514,928,0,0.6958933717579251,548
visdrone,visdrone_control_asd1280,absolute,32.0,exclude_source_ignore_off,0.25,0.5,greedy_valid_gt_first_coco_crowd,9534,7639,1053,0,0.6868876080691643,548
visdrone,visdrone_control_asd1280,absolute,32.0,exclude_source_ignore_off,0.3,0.25,greedy_valid_gt_first_coco_crowd,9474,6445,1113,0,0.7148570135063759,548
visdrone,visdrone_control_asd1280,absolute,32.0,exclude_source_ignore_off,0.3,0.5,greedy_valid_gt_first_coco_crowd,9377,6542,1210,0,0.70753791594356,548
visdrone,visdrone_control_asd1280,absolute,32.0,exclude_source_ignore_off,0.35,0.25,greedy_valid_gt_first_coco_crowd,9254,5583,1333,0,0.7279735682819384,548
visdrone,visdrone_control_asd1280,absolute,32.0,exclude_source_ignore_off,0.35,0.5,greedy_valid_gt_first_coco_crowd,9183,5654,1404,0,0.7223882945248584,548
visdrone,visdrone_control_asd1280,absolute,32.0,exclude_source_ignore_off,0.4,0.25,greedy_valid_gt_first_coco_crowd,9024,4789,1563,0,0.7396721311475409,548
visdrone,visdrone_control_asd1280,absolute,32.0,exclude_source_ignore_off,0.4,0.5,greedy_valid_gt_first_coco_crowd,8959,4854,1628,0,0.734344262295082,548
visdrone,visdrone_control_asd1280,absolute,32.0,exclude_source_ignore_off,0.5,0.25,greedy_valid_gt_first_coco_crowd,8453,3597,2134,0,0.7468304103900694,548
visdrone,visdrone_control_asd1280,absolute,32.0,exclude_source_ignore_off,0.5,0.5,greedy_valid_gt_first_coco_crowd,8424,3626,2163,0,0.7442682334231567,548
visdrone,visdrone_control_asd1280,absolute,32.0,exclude_source_ignore_on,0.1,0.25,greedy_valid_gt_first_coco_crowd,10120,12851,467,1700,0.6031348709696644,548
visdrone,visdrone_control_asd1280,absolute,32.0,exclude_source_ignore_on,0.1,0.5,greedy_valid_gt_first_coco_crowd,9954,13017,633,1700,0.5932415519399249,548
visdrone,visdrone_control_asd1280,absolute,32.0,exclude_source_ignore_on,0.15,0.25,greedy_valid_gt_first_coco_crowd,9970,9984,617,1098,0.6528928325857044,548
visdrone,visdrone_control_asd1280,absolute,32.0,exclude_source_ignore_on,0.15,0.5,greedy_valid_gt_first_coco_crowd,9818,10135,769,1099,0.6429600523903078,548
visdrone,visdrone_control_asd1280,absolute,32.0,exclude_source_ignore_on,0.2,0.25,greedy_valid_gt_first_coco_crowd,9822,8212,765,745,0.6863491841654729,548
visdrone,visdrone_control_asd1280,absolute,32.0,exclude_source_ignore_on,0.2,0.5,greedy_valid_gt_first_coco_crowd,9675,8358,912,746,0.6761006289308176,548
visdrone,visdrone_control_asd1280,absolute,32.0,exclude_source_ignore_on,0.25,0.25,greedy_valid_gt_first_coco_crowd,9659,6993,928,521,0.7092037152612064,548
visdrone,visdrone_control_asd1280,absolute,32.0,exclude_source_ignore_on,0.25,0.5,greedy_valid_gt_first_coco_crowd,9534,7118,1053,521,0.7000256984470795,548
visdrone,visdrone_control_asd1280,absolute,32.0,exclude_source_ignore_on,0.3,0.25,greedy_valid_gt_first_coco_crowd,9474,6062,1113,383,0.7253378249052559,548
visdrone,visdrone_control_asd1280,absolute,32.0,exclude_source_ignore_on,0.3,0.5,greedy_valid_gt_first_coco_crowd,9377,6159,1210,383,0.7179114190560043,548
visdrone,visdrone_control_asd1280,absolute,32.0,exclude_source_ignore_on,0.35,0.25,greedy_valid_gt_first_coco_crowd,9254,5298,1333,285,0.7362265802140101,548
visdrone,visdrone_control_asd1280,absolute,32.0,exclude_source_ignore_on,0.35,0.5,greedy_valid_gt_first_coco_crowd,9183,5369,1404,285,0.7305779863956402,548
visdrone,visdrone_control_asd1280,absolute,32.0,exclude_source_ignore_on,0.4,0.25,greedy_valid_gt_first_coco_crowd,9024,4572,1563,217,0.7463093908944299,548
visdrone,visdrone_control_asd1280,absolute,32.0,exclude_source_ignore_on,0.4,0.5,greedy_valid_gt_first_coco_crowd,8959,4637,1628,217,0.7409337137658686,548
visdrone,visdrone_control_asd1280,absolute,32.0,exclude_source_ignore_on,0.5,0.25,greedy_valid_gt_first_coco_crowd,8453,3465,2134,132,0.7512108420351034,548
visdrone,visdrone_control_asd1280,absolute,32.0,exclude_source_ignore_on,0.5,0.5,greedy_valid_gt_first_coco_crowd,8424,3494,2163,132,0.7486336369695623,548
visdrone,visdrone_control_asd1280,absolute,32.0,include_all,0.1,0.25,greedy_valid_gt_first_coco_crowd,15606,9065,1434,0,0.7482918175061735,548
visdrone,visdrone_control_asd1280,absolute,32.0,include_all,0.1,0.5,greedy_valid_gt_first_coco_crowd,15080,9591,1960,0,0.7230706528253937,548
visdrone,visdrone_control_asd1280,absolute,32.0,include_all,0.15,0.25,greedy_valid_gt_first_coco_crowd,15140,5912,1900,0,0.7949175679932794,548
visdrone,visdrone_control_asd1280,absolute,32.0,include_all,0.15,0.5,greedy_valid_gt_first_coco_crowd,14717,6335,2323,0,0.7727081801953166,548
visdrone,visdrone_control_asd1280,absolute,32.0,include_all,0.2,0.25,greedy_valid_gt_first_coco_crowd,14712,4067,2328,0,0.8214634691085737,548
visdrone,visdrone_control_asd1280,absolute,32.0,include_all,0.2,0.5,greedy_valid_gt_first_coco_crowd,14339,4440,2701,0,0.8006365336832407,548
visdrone,visdrone_control_asd1280,absolute,32.0,include_all,0.25,0.25,greedy_valid_gt_first_coco_crowd,14296,2877,2744,0,0.8357057258936661,548
visdrone,visdrone_control_asd1280,absolute,32.0,include_all,0.25,0.5,greedy_valid_gt_first_coco_crowd,14004,3169,3036,0,0.8186361909215795,548
visdrone,visdrone_control_asd1280,absolute,32.0,include_all,0.3,0.25,greedy_valid_gt_first_coco_crowd,13850,2069,3190,0,0.840438120088595,548
visdrone,visdrone_control_asd1280,absolute,32.0,include_all,0.3,0.5,greedy_valid_gt_first_coco_crowd,13617,2302,3423,0,0.8262993416062381,548
visdrone,visdrone_control_asd1280,absolute,32.0,include_all,0.35,0.25,greedy_valid_gt_first_coco_crowd,13360,1477,3680,0,0.8382219154876557,548
visdrone,visdrone_control_asd1280,absolute,32.0,include_all,0.35,0.5,greedy_valid_gt_first_coco_crowd,13199,1638,3841,0,0.8281205885120934,548
visdrone,visdrone_control_asd1280,absolute,32.0,include_all,0.4,0.25,greedy_valid_gt_first_coco_crowd,12798,1015,4242,0,0.8296113830097559,548
visdrone,visdrone_control_asd1280,absolute,32.0,include_all,0.4,0.5,greedy_valid_gt_first_coco_crowd,12672,1141,4368,0,0.8214436197452436,548
visdrone,visdrone_control_asd1280,absolute,32.0,include_all,0.5,0.25,greedy_valid_gt_first_coco_crowd,11579,471,5461,0,0.7960811275352355,548
visdrone,visdrone_control_asd1280,absolute,32.0,include_all,0.5,0.5,greedy_valid_gt_first_coco_crowd,11533,517,5507,0,0.792918528704022,548
visdrone,visdrone_control_asd1280,absolute,40.0,exclude_source_ignore_off,0.1,0.25,greedy_valid_gt_first_coco_crowd,8573,16098,346,0,0.5104495385531408,548
visdrone,visdrone_control_asd1280,absolute,40.0,exclude_source_ignore_off,0.1,0.5,greedy_valid_gt_first_coco_crowd,8443,16228,476,0,0.5027091396248884,548
visdrone,visdrone_control_asd1280,absolute,40.0,exclude_source_ignore_off,0.15,0.25,greedy_valid_gt_first_coco_crowd,8478,12574,441,0,0.5657468886590371,548
visdrone,visdrone_control_asd1280,absolute,40.0,exclude_source_ignore_off,0.15,0.5,greedy_valid_gt_first_coco_crowd,8359,12693,560,0,0.5578058790163825,548
visdrone,visdrone_control_asd1280,absolute,40.0,exclude_source_ignore_off,0.2,0.25,greedy_valid_gt_first_coco_crowd,8370,10409,549,0,0.6043757672034082,548
visdrone,visdrone_control_asd1280,absolute,40.0,exclude_source_ignore_off,0.2,0.5,greedy_valid_gt_first_coco_crowd,8255,10524,664,0,0.5960719185500758,548
visdrone,visdrone_control_asd1280,absolute,40.0,exclude_source_ignore_off,0.25,0.25,greedy_valid_gt_first_coco_crowd,8254,8919,665,0,0.6326843476927794,548
visdrone,visdrone_control_asd1280,absolute,40.0,exclude_source_ignore_off,0.25,0.5,greedy_valid_gt_first_coco_crowd,8154,9019,765,0,0.6250191629618274,548
visdrone,visdrone_control_asd1280,absolute,40.0,exclude_source_ignore_off,0.3,0.25,greedy_valid_gt_first_coco_crowd,8120,7799,799,0,0.6538368628714067,548
visdrone,visdrone_control_asd1280,absolute,40.0,exclude_source_ignore_off,0.3,0.5,greedy_valid_gt_first_coco_crowd,8041,7878,878,0,0.6474756421612046,548
visdrone,visdrone_control_asd1280,absolute,40.0,exclude_source_ignore_off,0.35,0.25,greedy_valid_gt_first_coco_crowd,7949,6888,970,0,0.6692204074760061,548
visdrone,visdrone_control_asd1280,absolute,40.0,exclude_source_ignore_off,0.35,0.5,greedy_valid_gt_first_coco_crowd,7895,6942,1024,0,0.6646741875736656,548
visdrone,visdrone_control_asd1280,absolute,40.0,exclude_source_ignore_off,0.4,0.25,greedy_valid_gt_first_coco_crowd,7778,6035,1141,0,0.6843216610944923,548
visdrone,visdrone_control_asd1280,absolute,40.0,exclude_source_ignore_off,0.4,0.5,greedy_valid_gt_first_coco_crowd,7726,6087,1193,0,0.6797466127045575,548
visdrone,visdrone_control_asd1280,absolute,40.0,exclude_source_ignore_off,0.5,0.25,greedy_valid_gt_first_coco_crowd,7338,4712,1581,0,0.6998903142734513,548
visdrone,visdrone_control_asd1280,absolute,40.0,exclude_source_ignore_off,0.5,0.5,greedy_valid_gt_first_coco_crowd,7311,4739,1608,0,0.6973150841718727,548
visdrone,visdrone_control_asd1280,absolute,40.0,exclude_source_ignore_on,0.1,0.25,greedy_valid_gt_first_coco_crowd,8573,14392,346,1706,0.5377618868397942,548
visdrone,visdrone_control_asd1280,absolute,40.0,exclude_source_ignore_on,0.1,0.5,greedy_valid_gt_first_coco_crowd,8443,14522,476,1706,0.5296073265587755,548
visdrone,visdrone_control_asd1280,absolute,40.0,exclude_source_ignore_on,0.15,0.25,greedy_valid_gt_first_coco_crowd,8478,11471,441,1103,0.5873631702923653,548
visdrone,visdrone_control_asd1280,absolute,40.0,exclude_source_ignore_on,0.15,0.5,greedy_valid_gt_first_coco_crowd,8359,11590,560,1103,0.5791187474019676,548
visdrone,visdrone_control_asd1280,absolute,40.0,exclude_source_ignore_on,0.2,0.25,greedy_valid_gt_first_coco_crowd,8370,9659,549,750,0.6211963782098857,548
visdrone,visdrone_control_asd1280,absolute,40.0,exclude_source_ignore_on,0.2,0.5,greedy_valid_gt_first_coco_crowd,8255,9774,664,750,0.612661421997922,548
visdrone,visdrone_control_asd1280,absolute,40.0,exclude_source_ignore_on,0.25,0.25,greedy_valid_gt_first_coco_crowd,8254,8394,665,525,0.6456760668048657,548
visdrone,visdrone_control_asd1280,absolute,40.0,exclude_source_ignore_on,0.25,0.5,greedy_valid_gt_first_coco_crowd,8154,8494,765,525,0.6378534830054367,548
visdrone,visdrone_control_asd1280,absolute,40.0,exclude_source_ignore_on,0.3,0.25,greedy_valid_gt_first_coco_crowd,8120,7413,799,386,0.6641583510551284,548
visdrone,visdrone_control_asd1280,absolute,40.0,exclude_source_ignore_on,0.3,0.5,greedy_valid_gt_first_coco_crowd,8041,7492,878,386,0.6576967119254049,548
visdrone,visdrone_control_asd1280,absolute,40.0,exclude_source_ignore_on,0.35,0.25,greedy_valid_gt_first_coco_crowd,7949,6601,970,287,0.6774042353743236,548
visdrone,visdrone_control_asd1280,absolute,40.0,exclude_source_ignore_on,0.35,0.5,greedy_valid_gt_first_coco_crowd,7895,6655,1024,287,0.6728024202138991,548
visdrone,visdrone_control_asd1280,absolute,40.0,exclude_source_ignore_on,0.4,0.25,greedy_valid_gt_first_coco_crowd,7778,5817,1141,218,0.6909478546682064,548
visdrone,visdrone_control_asd1280,absolute,40.0,exclude_source_ignore_on,0.4,0.5,greedy_valid_gt_first_coco_crowd,7726,5869,1193,218,0.6863285067069379,548
visdrone,visdrone_control_asd1280,absolute,40.0,exclude_source_ignore_on,0.5,0.25,greedy_valid_gt_first_coco_crowd,7338,4579,1581,133,0.7043578421961989,548
visdrone,visdrone_control_asd1280,absolute,40.0,exclude_source_ignore_on,0.5,0.5,greedy_valid_gt_first_coco_crowd,7311,4606,1608,133,0.701766173929737,548
visdrone,visdrone_control_asd1280,absolute,40.0,include_all,0.1,0.25,greedy_valid_gt_first_coco_crowd,15606,9065,1434,0,0.7482918175061735,548
visdrone,visdrone_control_asd1280,absolute,40.0,include_all,0.1,0.5,greedy_valid_gt_first_coco_crowd,15080,9591,1960,0,0.7230706528253937,548
visdrone,visdrone_control_asd1280,absolute,40.0,include_all,0.15,0.25,greedy_valid_gt_first_coco_crowd,15140,5912,1900,0,0.7949175679932794,548
visdrone,visdrone_control_asd1280,absolute,40.0,include_all,0.15,0.5,greedy_valid_gt_first_coco_crowd,14717,6335,2323,0,0.7727081801953166,548
visdrone,visdrone_control_asd1280,absolute,40.0,include_all,0.2,0.25,greedy_valid_gt_first_coco_crowd,14712,4067,2328,0,0.8214634691085737,548
visdrone,visdrone_control_asd1280,absolute,40.0,include_all,0.2,0.5,greedy_valid_gt_first_coco_crowd,14339,4440,2701,0,0.8006365336832407,548
visdrone,visdrone_control_asd1280,absolute,40.0,include_all,0.25,0.25,greedy_valid_gt_first_coco_crowd,14296,2877,2744,0,0.8357057258936661,548
visdrone,visdrone_control_asd1280,absolute,40.0,include_all,0.25,0.5,greedy_valid_gt_first_coco_crowd,14004,3169,3036,0,0.8186361909215795,548
visdrone,visdrone_control_asd1280,absolute,40.0,include_all,0.3,0.25,greedy_valid_gt_first_coco_crowd,13850,2069,3190,0,0.840438120088595,548
visdrone,visdrone_control_asd1280,absolute,40.0,include_all,0.3,0.5,greedy_valid_gt_first_coco_crowd,13617,2302,3423,0,0.8262993416062381,548
visdrone,visdrone_control_asd1280,absolute,40.0,include_all,0.35,0.25,greedy_valid_gt_first_coco_crowd,13360,1477,3680,0,0.8382219154876557,548
visdrone,visdrone_control_asd1280,absolute,40.0,include_all,0.35,0.5,greedy_valid_gt_first_coco_crowd,13199,1638,3841,0,0.8281205885120934,548
visdrone,visdrone_control_asd1280,absolute,40.0,include_all,0.4,0.25,greedy_valid_gt_first_coco_crowd,12798,1015,4242,0,0.8296113830097559,548
visdrone,visdrone_control_asd1280,absolute,40.0,include_all,0.4,0.5,greedy_valid_gt_first_coco_crowd,12672,1141,4368,0,0.8214436197452436,548
visdrone,visdrone_control_asd1280,absolute,40.0,include_all,0.5,0.25,greedy_valid_gt_first_coco_crowd,11579,471,5461,0,0.7960811275352355,548
visdrone,visdrone_control_asd1280,absolute,40.0,include_all,0.5,0.5,greedy_valid_gt_first_coco_crowd,11533,517,5507,0,0.792918528704022,548
visdrone,visdrone_control_asd1280,absolute,48.0,exclude_source_ignore_off,0.1,0.25,greedy_valid_gt_first_coco_crowd,7015,17656,262,0,0.43915112057092776,548
visdrone,visdrone_control_asd1280,absolute,48.0,exclude_source_ignore_off,0.1,0.5,greedy_valid_gt_first_coco_crowd,6935,17736,342,0,0.43414298234631277,548
visdrone,visdrone_control_asd1280,absolute,48.0,exclude_source_ignore_off,0.15,0.25,greedy_valid_gt_first_coco_crowd,6952,14100,325,0,0.4908044759786791,548
visdrone,visdrone_control_asd1280,absolute,48.0,exclude_source_ignore_off,0.15,0.5,greedy_valid_gt_first_coco_crowd,6880,14172,397,0,0.485721345617565,548
visdrone,visdrone_control_asd1280,absolute,48.0,exclude_source_ignore_off,0.2,0.25,greedy_valid_gt_first_coco_crowd,6880,11899,397,0,0.5280933374270801,548
visdrone,visdrone_control_asd1280,absolute,48.0,exclude_source_ignore_off,0.2,0.5,greedy_valid_gt_first_coco_crowd,6811,11968,466,0,0.5227970525023027,548
visdrone,visdrone_control_asd1280,absolute,48.0,exclude_source_ignore_off,0.25,0.25,greedy_valid_gt_first_coco_crowd,6804,10369,473,0,0.5565644171779142,548
