scale_mode,scale_threshold,small_object_policy,confidence,iou,candidate_a,candidate_b,f1_difference_a_minus_b
normalized,0.03,exclude_source_ignore_off,0.3,0.25,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.05026390782318668
normalized,0.03,exclude_source_ignore_off,0.3,0.5,visdrone_control_asd1280,visdrone_control_baseline1280,0.055945963654902675
normalized,0.03,exclude_source_ignore_off,0.3,0.5,visdrone_control_asd1280,visdrone_control_baseline640,0.018980259589183368
normalized,0.03,exclude_source_ignore_off,0.3,0.5,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.04316460544709799
normalized,0.03,exclude_source_ignore_off,0.3,0.5,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,0.006702031036344147
normalized,0.03,exclude_source_ignore_off,0.3,0.5,visdrone_control_baseline1280,visdrone_control_baseline640,-0.03696570406571931
normalized,0.03,exclude_source_ignore_off,0.3,0.5,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.09911056910200067
normalized,0.03,exclude_source_ignore_off,0.3,0.5,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.04924393261855853
normalized,0.03,exclude_source_ignore_off,0.3,0.5,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.06214486503628136
normalized,0.03,exclude_source_ignore_off,0.3,0.5,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.012278228552839221
normalized,0.03,exclude_source_ignore_off,0.3,0.5,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.04986663648344214
normalized,0.03,exclude_source_ignore_off,0.35,0.25,visdrone_control_asd1280,visdrone_control_baseline1280,0.04270868019137941
normalized,0.03,exclude_source_ignore_off,0.35,0.25,visdrone_control_asd1280,visdrone_control_baseline640,0.009827032154704485
normalized,0.03,exclude_source_ignore_off,0.35,0.25,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.040559224435616104
normalized,0.03,exclude_source_ignore_off,0.35,0.25,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,0.00995399836284705
normalized,0.03,exclude_source_ignore_off,0.35,0.25,visdrone_control_baseline1280,visdrone_control_baseline640,-0.032881648036674926
normalized,0.03,exclude_source_ignore_off,0.35,0.25,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.08326790462699551
normalized,0.03,exclude_source_ignore_off,0.35,0.25,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.03275468182853236
normalized,0.03,exclude_source_ignore_off,0.35,0.25,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.05038625659032059
normalized,0.03,exclude_source_ignore_off,0.35,0.25,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,0.00012696620814256487
normalized,0.03,exclude_source_ignore_off,0.35,0.25,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.05051322279846315
normalized,0.03,exclude_source_ignore_off,0.35,0.5,visdrone_control_asd1280,visdrone_control_baseline1280,0.04846440300419863
normalized,0.03,exclude_source_ignore_off,0.35,0.5,visdrone_control_asd1280,visdrone_control_baseline640,0.0192293335833148
normalized,0.03,exclude_source_ignore_off,0.35,0.5,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.03857784903934014
normalized,0.03,exclude_source_ignore_off,0.35,0.5,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,0.01060018512667893
normalized,0.03,exclude_source_ignore_off,0.35,0.5,visdrone_control_baseline1280,visdrone_control_baseline640,-0.02923506942088383
normalized,0.03,exclude_source_ignore_off,0.35,0.5,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.08704225204353877
normalized,0.03,exclude_source_ignore_off,0.35,0.5,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.0378642178775197
normalized,0.03,exclude_source_ignore_off,0.35,0.5,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.05780718262265494
normalized,0.03,exclude_source_ignore_off,0.35,0.5,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.008629148456635871
normalized,0.03,exclude_source_ignore_off,0.35,0.5,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.04917803416601907
normalized,0.03,exclude_source_ignore_off,0.4,0.25,visdrone_control_asd1280,visdrone_control_baseline1280,0.03972093461847581
normalized,0.03,exclude_source_ignore_off,0.4,0.25,visdrone_control_asd1280,visdrone_control_baseline640,0.01715445407959848
normalized,0.03,exclude_source_ignore_off,0.4,0.25,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.03624309161133876
normalized,0.03,exclude_source_ignore_off,0.4,0.25,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,0.01912899198064666
normalized,0.03,exclude_source_ignore_off,0.4,0.25,visdrone_control_baseline1280,visdrone_control_baseline640,-0.02256648053887733
normalized,0.03,exclude_source_ignore_off,0.4,0.25,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.07596402622981457
normalized,0.03,exclude_source_ignore_off,0.4,0.25,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.020591942637829153
normalized,0.03,exclude_source_ignore_off,0.4,0.25,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.05339754569093724
normalized,0.03,exclude_source_ignore_off,0.4,0.25,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,0.001974537901048179
normalized,0.03,exclude_source_ignore_off,0.4,0.25,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.05537208359198542
normalized,0.03,exclude_source_ignore_off,0.4,0.5,visdrone_control_asd1280,visdrone_control_baseline1280,0.04411612769866058
normalized,0.03,exclude_source_ignore_off,0.4,0.5,visdrone_control_asd1280,visdrone_control_baseline640,0.02313805223764709
normalized,0.03,exclude_source_ignore_off,0.4,0.5,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.034445335268112665
normalized,0.03,exclude_source_ignore_off,0.4,0.5,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,0.019455057732733705
normalized,0.03,exclude_source_ignore_off,0.4,0.5,visdrone_control_baseline1280,visdrone_control_baseline640,-0.02097807546101349
normalized,0.03,exclude_source_ignore_off,0.4,0.5,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.07856146296677324
normalized,0.03,exclude_source_ignore_off,0.4,0.5,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.024661069965926874
normalized,0.03,exclude_source_ignore_off,0.4,0.5,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.05758338750575975
normalized,0.03,exclude_source_ignore_off,0.4,0.5,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.003682994504913384
normalized,0.03,exclude_source_ignore_off,0.4,0.5,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.05390039300084637
normalized,0.03,exclude_source_ignore_off,0.5,0.25,visdrone_control_asd1280,visdrone_control_baseline1280,0.03905246882468805
normalized,0.03,exclude_source_ignore_off,0.5,0.25,visdrone_control_asd1280,visdrone_control_baseline640,0.04031025214666284
normalized,0.03,exclude_source_ignore_off,0.5,0.25,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.03996607837046229
normalized,0.03,exclude_source_ignore_off,0.5,0.25,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,0.03497242131380651
normalized,0.03,exclude_source_ignore_off,0.5,0.25,visdrone_control_baseline1280,visdrone_control_baseline640,0.0012577833219747925
normalized,0.03,exclude_source_ignore_off,0.5,0.25,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.07901854719515033
normalized,0.03,exclude_source_ignore_off,0.5,0.25,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.004080047510881535
normalized,0.03,exclude_source_ignore_off,0.5,0.25,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.08027633051712513
normalized,0.03,exclude_source_ignore_off,0.5,0.25,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.005337830832856327
normalized,0.03,exclude_source_ignore_off,0.5,0.25,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.0749384996842688
normalized,0.03,exclude_source_ignore_off,0.5,0.5,visdrone_control_asd1280,visdrone_control_baseline1280,0.0436632246154125
normalized,0.03,exclude_source_ignore_off,0.5,0.5,visdrone_control_asd1280,visdrone_control_baseline640,0.0437975271901877
normalized,0.03,exclude_source_ignore_off,0.5,0.5,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.038570807714990774
normalized,0.03,exclude_source_ignore_off,0.5,0.5,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,0.03526361555412194
normalized,0.03,exclude_source_ignore_off,0.5,0.5,visdrone_control_baseline1280,visdrone_control_baseline640,0.00013430257477520247
normalized,0.03,exclude_source_ignore_off,0.5,0.5,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.08223403233040327
normalized,0.03,exclude_source_ignore_off,0.5,0.5,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.008399609061290558
normalized,0.03,exclude_source_ignore_off,0.5,0.5,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.08236833490517848
normalized,0.03,exclude_source_ignore_off,0.5,0.5,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.00853391163606576
normalized,0.03,exclude_source_ignore_off,0.5,0.5,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.07383442326911271
normalized,0.03,exclude_source_ignore_on,0.1,0.25,visdrone_control_asd1280,visdrone_control_baseline1280,0.056884494452030476
normalized,0.03,exclude_source_ignore_on,0.1,0.25,visdrone_control_asd1280,visdrone_control_baseline640,0.02833080704556734
normalized,0.03,exclude_source_ignore_on,0.1,0.25,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.09609614894886098
normalized,0.03,exclude_source_ignore_on,0.1,0.25,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,0.0021786273914401466
normalized,0.03,exclude_source_ignore_on,0.1,0.25,visdrone_control_baseline1280,visdrone_control_baseline640,-0.028553687406463135
normalized,0.03,exclude_source_ignore_on,0.1,0.25,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.15298064340089146
normalized,0.03,exclude_source_ignore_on,0.1,0.25,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.05470586706059033
normalized,0.03,exclude_source_ignore_on,0.1,0.25,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.12442695599442832
normalized,0.03,exclude_source_ignore_on,0.1,0.25,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.026152179654127194
normalized,0.03,exclude_source_ignore_on,0.1,0.25,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.09827477634030113
normalized,0.03,exclude_source_ignore_on,0.1,0.5,visdrone_control_asd1280,visdrone_control_baseline1280,0.06125914978450031
normalized,0.03,exclude_source_ignore_on,0.1,0.5,visdrone_control_asd1280,visdrone_control_baseline640,0.04292508389730254
normalized,0.03,exclude_source_ignore_on,0.1,0.5,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.09437040041554456
normalized,0.03,exclude_source_ignore_on,0.1,0.5,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,0.002512881487137242
normalized,0.03,exclude_source_ignore_on,0.1,0.5,visdrone_control_baseline1280,visdrone_control_baseline640,-0.01833406588719777
normalized,0.03,exclude_source_ignore_on,0.1,0.5,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.15562955020004487
normalized,0.03,exclude_source_ignore_on,0.1,0.5,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.05874626829736307
normalized,0.03,exclude_source_ignore_on,0.1,0.5,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.1372954843128471
normalized,0.03,exclude_source_ignore_on,0.1,0.5,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.0404122024101653
normalized,0.03,exclude_source_ignore_on,0.1,0.5,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.0968832819026818
normalized,0.03,exclude_source_ignore_on,0.15,0.25,visdrone_control_asd1280,visdrone_control_baseline1280,0.05473416723556068
normalized,0.03,exclude_source_ignore_on,0.15,0.25,visdrone_control_asd1280,visdrone_control_baseline640,0.02589226515952825
normalized,0.03,exclude_source_ignore_on,0.15,0.25,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.07263676517407291
normalized,0.03,exclude_source_ignore_on,0.15,0.25,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,0.0009579655945420873
normalized,0.03,exclude_source_ignore_on,0.15,0.25,visdrone_control_baseline1280,visdrone_control_baseline640,-0.028841902076032433
normalized,0.03,exclude_source_ignore_on,0.15,0.25,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.1273709324096336
normalized,0.03,exclude_source_ignore_on,0.15,0.25,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.053776201641018595
normalized,0.03,exclude_source_ignore_on,0.15,0.25,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.09852903033360116
normalized,0.03,exclude_source_ignore_on,0.15,0.25,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.024934299564986162
normalized,0.03,exclude_source_ignore_on,0.15,0.25,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.073594730768615
normalized,0.03,exclude_source_ignore_on,0.15,0.5,visdrone_control_asd1280,visdrone_control_baseline1280,0.05850040398631673
normalized,0.03,exclude_source_ignore_on,0.15,0.5,visdrone_control_asd1280,visdrone_control_baseline640,0.04110908969166549
normalized,0.03,exclude_source_ignore_on,0.15,0.5,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.0714723104988938
normalized,0.03,exclude_source_ignore_on,0.15,0.5,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,0.0012568805301390595
normalized,0.03,exclude_source_ignore_on,0.15,0.5,visdrone_control_baseline1280,visdrone_control_baseline640,-0.01739131429465124
normalized,0.03,exclude_source_ignore_on,0.15,0.5,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.12997271448521053
normalized,0.03,exclude_source_ignore_on,0.15,0.5,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.05724352345617767
normalized,0.03,exclude_source_ignore_on,0.15,0.5,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.11258140019055929
normalized,0.03,exclude_source_ignore_on,0.15,0.5,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.03985220916152643
normalized,0.03,exclude_source_ignore_on,0.15,0.5,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.07272919102903286
normalized,0.03,exclude_source_ignore_on,0.2,0.25,visdrone_control_asd1280,visdrone_control_baseline1280,0.05355772429535666
normalized,0.03,exclude_source_ignore_on,0.2,0.25,visdrone_control_asd1280,visdrone_control_baseline640,0.019671533811578046
normalized,0.03,exclude_source_ignore_on,0.2,0.25,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.059469203343139876
normalized,0.03,exclude_source_ignore_on,0.2,0.25,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,0.00284920290336943
normalized,0.03,exclude_source_ignore_on,0.2,0.25,visdrone_control_baseline1280,visdrone_control_baseline640,-0.03388619048377861
normalized,0.03,exclude_source_ignore_on,0.2,0.25,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.11302692763849653
normalized,0.03,exclude_source_ignore_on,0.2,0.25,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.05070852139198723
normalized,0.03,exclude_source_ignore_on,0.2,0.25,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.07914073715471792
normalized,0.03,exclude_source_ignore_on,0.2,0.25,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.016822330908208616
normalized,0.03,exclude_source_ignore_on,0.2,0.25,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.062318406246509306
normalized,0.03,exclude_source_ignore_on,0.2,0.5,visdrone_control_asd1280,visdrone_control_baseline1280,0.05788798232749093
normalized,0.03,exclude_source_ignore_on,0.2,0.5,visdrone_control_asd1280,visdrone_control_baseline640,0.035260657326849354
normalized,0.03,exclude_source_ignore_on,0.2,0.5,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.05876736207457378
normalized,0.03,exclude_source_ignore_on,0.2,0.5,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,0.00282337346438144
normalized,0.03,exclude_source_ignore_on,0.2,0.5,visdrone_control_baseline1280,visdrone_control_baseline640,-0.022627325000641574
normalized,0.03,exclude_source_ignore_on,0.2,0.5,visdrone_control_baseline1280,visdrone_control_yolo11m_hf640,-0.11665534440206471
normalized,0.03,exclude_source_ignore_on,0.2,0.5,visdrone_control_baseline1280,visdrone_control_yolo11n_p2_1280,-0.05506460886310949
normalized,0.03,exclude_source_ignore_on,0.2,0.5,visdrone_control_baseline640,visdrone_control_yolo11m_hf640,-0.09402801940142314
normalized,0.03,exclude_source_ignore_on,0.2,0.5,visdrone_control_baseline640,visdrone_control_yolo11n_p2_1280,-0.032437283862467914
normalized,0.03,exclude_source_ignore_on,0.2,0.5,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.06159073553895522
normalized,0.03,exclude_source_ignore_on,0.25,0.25,visdrone_control_asd1280,visdrone_control_baseline1280,0.04900749076998423
normalized,0.03,exclude_source_ignore_on,0.25,0.25,visdrone_control_asd1280,visdrone_control_baseline640,0.015717523102315556
normalized,0.03,exclude_source_ignore_on,0.25,0.25,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,-0.04892225984406462
normalized,0.03,exclude_source_ignore_on,0.25,0.25,visdrone_control_asd1280,visdrone_control_yolo11n_p2_1280,0.005726551333277374
