scale_mode,scale_threshold,small_object_policy,confidence,iou,winner,runner_up,winner_margin,winner_f1,rank_order
absolute,40.0,exclude_source_ignore_off,0.4,0.5,visdrone_control_yolo11m_hf640,visdrone_control_baseline640,0.031374640990666225,0.7138669272452696,visdrone_control_yolo11m_hf640 > visdrone_control_baseline640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280
absolute,40.0,exclude_source_ignore_off,0.5,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.038067024333696575,0.7379573386071479,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_baseline640 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280
absolute,40.0,exclude_source_ignore_off,0.5,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.03687524402890896,0.7341903282007817,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_baseline640 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280
absolute,40.0,exclude_source_ignore_on,0.1,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.0885080960450243,0.6262699828848185,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
absolute,40.0,exclude_source_ignore_on,0.1,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.08748600580348365,0.6170933323622592,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
absolute,40.0,exclude_source_ignore_on,0.15,0.25,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.06649923733875784,0.6545817651125279,visdrone_control_yolo11m_hf640 > visdrone_control_yolo11n_p2_1280 > visdrone_control_asd1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
absolute,40.0,exclude_source_ignore_on,0.15,0.5,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.0663274242569839,0.6458253322067747,visdrone_control_yolo11m_hf640 > visdrone_control_yolo11n_p2_1280 > visdrone_control_asd1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
absolute,40.0,exclude_source_ignore_on,0.2,0.25,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.05269221620513309,0.6746709214200239,visdrone_control_yolo11m_hf640 > visdrone_control_yolo11n_p2_1280 > visdrone_control_asd1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
absolute,40.0,exclude_source_ignore_on,0.2,0.5,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.05303245883160013,0.6667730355005983,visdrone_control_yolo11m_hf640 > visdrone_control_yolo11n_p2_1280 > visdrone_control_asd1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
absolute,40.0,exclude_source_ignore_on,0.25,0.25,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.04450306621101119,0.6903879416851989,visdrone_control_yolo11m_hf640 > visdrone_control_yolo11n_p2_1280 > visdrone_control_asd1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
absolute,40.0,exclude_source_ignore_on,0.25,0.5,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.04473119684458571,0.6831940040357452,visdrone_control_yolo11m_hf640 > visdrone_control_yolo11n_p2_1280 > visdrone_control_asd1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
absolute,40.0,exclude_source_ignore_on,0.3,0.25,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.03783834215492177,0.7037822252374492,visdrone_control_yolo11m_hf640 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_asd1280 > visdrone_control_baseline1280
absolute,40.0,exclude_source_ignore_on,0.3,0.5,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.03812898203457282,0.6973076107695569,visdrone_control_yolo11m_hf640 > visdrone_control_yolo11n_p2_1280 > visdrone_control_asd1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
absolute,40.0,exclude_source_ignore_on,0.35,0.25,visdrone_control_yolo11m_hf640,visdrone_control_baseline640,0.033924972051779245,0.7151752667102111,visdrone_control_yolo11m_hf640 > visdrone_control_baseline640 > visdrone_control_yolo11n_p2_1280 > visdrone_control_asd1280 > visdrone_control_baseline1280
absolute,40.0,exclude_source_ignore_on,0.35,0.5,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.03504236557981111,0.7086998171209614,visdrone_control_yolo11m_hf640 > visdrone_control_yolo11n_p2_1280 > visdrone_control_asd1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
absolute,40.0,exclude_source_ignore_on,0.4,0.25,visdrone_control_yolo11m_hf640,visdrone_control_baseline640,0.031674288803125616,0.7255314388006265,visdrone_control_yolo11m_hf640 > visdrone_control_baseline640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280
absolute,40.0,exclude_source_ignore_on,0.4,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.03290536065187355,0.7192338673588115,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_baseline640 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280
absolute,40.0,exclude_source_ignore_on,0.5,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.03705572578563476,0.7414135679818337,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_baseline640 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280
absolute,40.0,exclude_source_ignore_on,0.5,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.03586274082094898,0.7376289147506859,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_baseline640 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280
absolute,40.0,include_all,0.1,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.060841254202709916,0.8091330717088834,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
absolute,40.0,include_all,0.1,0.5,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.054334269385302725,0.7775185927165948,visdrone_control_yolo11m_hf640 > visdrone_control_yolo11n_p2_1280 > visdrone_control_asd1280 > visdrone_control_baseline1280 > visdrone_control_baseline640
absolute,40.0,include_all,0.15,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.03146692795243344,0.8263844959457128,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
absolute,40.0,include_all,0.15,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.02664773446337565,0.7993559146586923,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280 > visdrone_control_baseline640
absolute,40.0,include_all,0.2,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.014514423563916967,0.8359778926724907,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280 > visdrone_control_baseline640
absolute,40.0,include_all,0.2,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.012758605081839236,0.81339513876508,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280 > visdrone_control_baseline640
absolute,40.0,include_all,0.25,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.0032894821153685028,0.8389952080090346,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280 > visdrone_control_baseline640
absolute,40.0,include_all,0.25,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.0016183645220612108,0.8202545554436407,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280 > visdrone_control_baseline640
absolute,40.0,include_all,0.3,0.25,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,0.0027286927317557996,0.840438120088595,visdrone_control_asd1280 > visdrone_control_yolo11m_hf640 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280 > visdrone_control_baseline640
absolute,40.0,include_all,0.3,0.5,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,0.003718696444947711,0.8262993416062381,visdrone_control_asd1280 > visdrone_control_yolo11m_hf640 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280 > visdrone_control_baseline640
absolute,40.0,include_all,0.35,0.25,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,0.0048672910625151555,0.8382219154876557,visdrone_control_asd1280 > visdrone_control_yolo11m_hf640 > visdrone_control_baseline1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640
absolute,40.0,include_all,0.35,0.5,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,0.006774139866206785,0.8281205885120934,visdrone_control_asd1280 > visdrone_control_yolo11m_hf640 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280 > visdrone_control_baseline640
absolute,40.0,include_all,0.4,0.25,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,0.002909897780443038,0.8296113830097559,visdrone_control_asd1280 > visdrone_control_yolo11m_hf640 > visdrone_control_baseline1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640
absolute,40.0,include_all,0.4,0.5,visdrone_control_asd1280,visdrone_control_yolo11m_hf640,0.0043390008452925954,0.8214436197452436,visdrone_control_asd1280 > visdrone_control_yolo11m_hf640 > visdrone_control_baseline1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640
absolute,40.0,include_all,0.5,0.25,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.006562104292545667,0.8026432318277812,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_baseline1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640
absolute,40.0,include_all,0.5,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.0050241104403339065,0.7979426391443559,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_baseline1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640
absolute,48.0,exclude_source_ignore_off,0.1,0.25,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.08941061762244529,0.5287899235267657,visdrone_control_yolo11m_hf640 > visdrone_control_yolo11n_p2_1280 > visdrone_control_asd1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
absolute,48.0,exclude_source_ignore_off,0.1,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.08939877803755292,0.5235417603838657,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
absolute,48.0,exclude_source_ignore_off,0.15,0.25,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.0657233565124471,0.5596642014791126,visdrone_control_yolo11m_hf640 > visdrone_control_yolo11n_p2_1280 > visdrone_control_asd1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
absolute,48.0,exclude_source_ignore_off,0.15,0.5,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.06706403208794826,0.5542274635218869,visdrone_control_yolo11m_hf640 > visdrone_control_yolo11n_p2_1280 > visdrone_control_asd1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
absolute,48.0,exclude_source_ignore_off,0.2,0.25,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.05108229982938228,0.5828136118203507,visdrone_control_yolo11m_hf640 > visdrone_control_yolo11n_p2_1280 > visdrone_control_asd1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
absolute,48.0,exclude_source_ignore_off,0.2,0.5,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.0521880259129599,0.577790799882801,visdrone_control_yolo11m_hf640 > visdrone_control_yolo11n_p2_1280 > visdrone_control_asd1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
absolute,48.0,exclude_source_ignore_off,0.25,0.25,visdrone_control_yolo11m_hf640,visdrone_control_baseline640,0.03878940546460219,0.6018260869565217,visdrone_control_yolo11m_hf640 > visdrone_control_baseline640 > visdrone_control_yolo11n_p2_1280 > visdrone_control_asd1280 > visdrone_control_baseline1280
absolute,48.0,exclude_source_ignore_off,0.25,0.5,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.041786246319071574,0.5970434782608696,visdrone_control_yolo11m_hf640 > visdrone_control_yolo11n_p2_1280 > visdrone_control_asd1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
absolute,48.0,exclude_source_ignore_off,0.3,0.25,visdrone_control_yolo11m_hf640,visdrone_control_baseline640,0.025491743376698794,0.6184713662332988,visdrone_control_yolo11m_hf640 > visdrone_control_baseline640 > visdrone_control_yolo11n_p2_1280 > visdrone_control_asd1280 > visdrone_control_baseline1280
absolute,48.0,exclude_source_ignore_off,0.3,0.5,visdrone_control_yolo11m_hf640,visdrone_control_baseline640,0.03201794839074823,0.6138827657564443,visdrone_control_yolo11m_hf640 > visdrone_control_baseline640 > visdrone_control_yolo11n_p2_1280 > visdrone_control_asd1280 > visdrone_control_baseline1280
absolute,48.0,exclude_source_ignore_off,0.35,0.25,visdrone_control_yolo11m_hf640,visdrone_control_baseline640,0.018355476418368433,0.6330688198988352,visdrone_control_yolo11m_hf640 > visdrone_control_baseline640 > visdrone_control_yolo11n_p2_1280 > visdrone_control_asd1280 > visdrone_control_baseline1280
absolute,48.0,exclude_source_ignore_off,0.35,0.5,visdrone_control_yolo11m_hf640,visdrone_control_baseline640,0.02234861287075518,0.62833542159729,visdrone_control_yolo11m_hf640 > visdrone_control_baseline640 > visdrone_control_yolo11n_p2_1280 > visdrone_control_asd1280 > visdrone_control_baseline1280
absolute,48.0,exclude_source_ignore_off,0.4,0.25,visdrone_control_yolo11m_hf640,visdrone_control_baseline640,0.013871799139150265,0.6479494059026447,visdrone_control_yolo11m_hf640 > visdrone_control_baseline640 > visdrone_control_yolo11n_p2_1280 > visdrone_control_asd1280 > visdrone_control_baseline1280
absolute,48.0,exclude_source_ignore_off,0.4,0.5,visdrone_control_yolo11m_hf640,visdrone_control_baseline640,0.01631764248502965,0.6433499425067075,visdrone_control_yolo11m_hf640 > visdrone_control_baseline640 > visdrone_control_yolo11n_p2_1280 > visdrone_control_asd1280 > visdrone_control_baseline1280
absolute,48.0,exclude_source_ignore_off,0.5,0.25,visdrone_control_yolo11m_hf640,visdrone_control_baseline640,0.01727049650420398,0.672824700178617,visdrone_control_yolo11m_hf640 > visdrone_control_baseline640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280
absolute,48.0,exclude_source_ignore_off,0.5,0.5,visdrone_control_yolo11m_hf640,visdrone_control_baseline640,0.019051605946316275,0.6692523602959939,visdrone_control_yolo11m_hf640 > visdrone_control_baseline640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline1280
absolute,48.0,exclude_source_ignore_on,0.1,0.25,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.0808045789266853,0.5463841654723631,visdrone_control_yolo11m_hf640 > visdrone_control_yolo11n_p2_1280 > visdrone_control_asd1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
absolute,48.0,exclude_source_ignore_on,0.1,0.5,visdrone_control_yolo11m_hf640,visdrone_control_asd1280,0.08231831537146073,0.5409823365354819,visdrone_control_yolo11m_hf640 > visdrone_control_asd1280 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
absolute,48.0,exclude_source_ignore_on,0.15,0.25,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.05974040376136314,0.5738880918220947,visdrone_control_yolo11m_hf640 > visdrone_control_yolo11n_p2_1280 > visdrone_control_asd1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
absolute,48.0,exclude_source_ignore_on,0.15,0.5,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.06124346184327678,0.5683364761826679,visdrone_control_yolo11m_hf640 > visdrone_control_yolo11n_p2_1280 > visdrone_control_asd1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
absolute,48.0,exclude_source_ignore_on,0.2,0.25,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.046929941966528554,0.59433156906266,visdrone_control_yolo11m_hf640 > visdrone_control_yolo11n_p2_1280 > visdrone_control_asd1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
absolute,48.0,exclude_source_ignore_on,0.2,0.5,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.04814216495593593,0.5892346437870832,visdrone_control_yolo11m_hf640 > visdrone_control_yolo11n_p2_1280 > visdrone_control_asd1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
absolute,48.0,exclude_source_ignore_on,0.25,0.25,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.038640341760658226,0.6113957597173145,visdrone_control_yolo11m_hf640 > visdrone_control_yolo11n_p2_1280 > visdrone_control_baseline640 > visdrone_control_asd1280 > visdrone_control_baseline1280
absolute,48.0,exclude_source_ignore_on,0.25,0.5,visdrone_control_yolo11m_hf640,visdrone_control_yolo11n_p2_1280,0.0394428963700042,0.6065371024734982,visdrone_control_yolo11m_hf640 > visdrone_control_yolo11n_p2_1280 > visdrone_control_asd1280 > visdrone_control_baseline640 > visdrone_control_baseline1280
absolute,48.0,exclude_source_ignore_on,0.3,0.25,visdrone_control_yolo11m_hf640,visdrone_control_baseline640,0.02754936962525112,0.6265609333697931,visdrone_control_yolo11m_hf640 > visdrone_control_baseline640 > visdrone_control_yolo11n_p2_1280 > visdrone_control_asd1280 > visdrone_control_baseline1280
